Wall time,Step,Value
1560348845.256285,2,0.46711021661758423
1560348850.530889,3,0.5297960638999939
1560348855.9100888,4,0.624369204044342
1560348861.1319685,5,0.7133186459541321
1560348866.347261,6,0.7460657358169556
1560348871.5278447,7,0.7752323746681213
1560348876.8319657,8,0.7861698269844055
1560348882.141259,9,0.7926864624023438
1560348887.4886155,10,0.8107919096946716
1560348892.78331,11,0.8157659769058228
1560348898.0046473,12,0.8233861327171326
1560348903.2494698,13,0.8348138332366943
1560348908.4849885,14,0.8348138332366943
1560348913.9565053,15,0.8406818509101868
1560348919.1360626,16,0.8441048860549927
1560348924.3531063,17,0.8406834006309509
1560348929.5983143,18,0.8458168506622314
1560348934.8417878,19,0.8528512716293335
1560348940.0944517,20,0.8628731369972229
1560348945.439096,21,0.8712092041969299
1560348950.6530623,22,0.8858920931816101
1560348955.868227,23,0.8958385586738586
1560348961.109619,24,0.9064196348190308
1560348966.5669537,25,0.9169052243232727
1560348971.9649801,26,0.9273263216018677
1560348977.2190738,27,0.9381920099258423
1560348982.4540327,28,0.9469900131225586
1560348987.7080214,29,0.9543350338935852
1560348992.9670005,30,0.9615482687950134
1560348998.2268672,31,0.9669119715690613
1560349003.5125468,32,0.9717902541160583
1560349008.7761297,33,0.9758960008621216
1560349014.0410557,34,0.9790242314338684
1560349019.273316,35,0.9818228483200073
1560349024.5437121,36,0.9816522002220154
1560349029.796983,37,0.9841810464859009
1560349035.0562627,38,0.9857882261276245
1560349040.3319168,39,0.987417459487915
1560349045.7151206,40,0.9887073040008545
1560349051.052995,41,0.9904322624206543
1560349056.2949977,42,0.9907856583595276
1560349061.649079,43,0.9920762181282043
1560349066.88096,44,0.991473376750946
1560349072.1507986,45,0.9925984740257263
1560349077.392968,46,0.9918801784515381
1560349082.637846,47,0.9918801784515381
1560349087.8476417,48,0.9919629693031311
1560349093.241168,49,0.9929317831993103
1560349098.4290857,50,0.9937335848808289
1560349103.7472975,51,0.9943994879722595
1560349109.1846216,52,0.9946691989898682
1560349114.5686982,53,0.9951752424240112
1560349119.789374,54,0.9936678409576416
1560349125.1332319,55,0.9943008422851562
1560349130.5651836,56,0.9948349595069885
1560349135.7784576,57,0.9952868819236755
1560349141.013653,58,0.9959656000137329
1560349146.2320654,59,0.9959656000137329
1560349151.5061412,60,0.9962479472160339
1560349156.796938,61,0.9964893460273743
1560349161.9963748,62,0.9962074160575867
1560349167.3473163,63,0.9962061643600464
1560349172.5495408,64,0.9952545166015625
1560349177.7531552,65,0.9958395957946777
1560349182.9867306,66,0.9961143732070923
1560349188.35444,67,0.99635249376297
1560349193.7633095,68,0.9961090087890625
1560349198.987186,69,0.9961193799972534
1560349204.3248584,70,0.9963477849960327
1560349209.7914271,71,0.9967638850212097
1560349215.22721,72,0.9954169392585754
1560349220.6653929,73,0.9957149028778076
1560349226.0039287,74,0.9945158958435059
1560349231.36254,75,0.9946982860565186
1560349236.66515,76,0.9938404560089111
1560349242.0808501,77,0.9940900206565857
1560349247.5263796,78,0.9945095777511597
1560349252.8021479,79,0.9948808550834656
1560349258.1990259,80,0.9952099919319153
1560349263.4154048,81,0.9955021142959595
1560349268.6781874,82,0.9957618117332458
1560349274.0337973,83,0.9959955215454102
1560349279.2961116,84,0.9962058663368225
1560349284.567429,85,0.9963951706886292
1560349289.9579155,86,0.9965655207633972
1560349295.265734,87,0.9967188835144043
1560349300.5243626,88,0.9964766502380371
1560349305.7902734,89,0.9966388940811157
1560349311.057721,90,0.9965947866439819
1560349316.386594,91,0.9967451691627502
1560349321.6527596,92,0.9970213770866394
1560349326.9619606,93,0.9970213770866394
1560349332.324303,94,0.9961785674095154
1560349337.7225056,95,0.9963706135749817
1560349343.0672004,96,0.996679961681366
1560349348.34477,97,0.996679961681366
1560349353.6336594,98,0.9958713054656982
1560349358.9602919,99,0.9960940480232239
1560349364.3335733,100,0.9959142804145813
