Wall time,Step,Value
1560348845.256285,2,0.5437262654304504
1560348850.530889,3,0.6558935642242432
1560348855.9100888,4,0.7528517246246338
1560348861.1319685,5,0.7642585635185242
1560348866.347261,6,0.7946767807006836
1560348871.5278447,7,0.7946767807006836
1560348876.8319657,8,0.7984790802001953
1560348882.141259,9,0.8288973569869995
1560348887.4886155,10,0.8212927579879761
1560348892.78331,11,0.8326995968818665
1560348898.0046473,12,0.8288973569869995
1560348903.2494698,13,0.8479087352752686
1560348908.4849885,14,0.8498098850250244
1560348913.9565053,15,0.8498098850250244
1560348919.1360626,16,0.8346007466316223
1560348924.3531063,17,0.855513334274292
1560348929.5983143,18,0.8669201731681824
1560348934.8417878,19,0.8840304017066956
1560348940.0944517,20,0.8897338509559631
1560348945.439096,21,0.9201520681381226
1560348950.6530623,22,0.9201520681381226
1560348955.868227,23,0.9334600567817688
1560348961.109619,24,0.9448668956756592
1560348966.5669537,25,0.9562737345695496
1560348971.9649801,26,0.9695817232131958
1560348977.2190738,27,0.9733840227127075
1560348982.4540327,28,0.9771863222122192
1560348987.7080214,29,0.9847908616065979
1560348992.9670005,30,0.9847908616065979
1560348998.2268672,31,0.9885931611061096
1560349003.5125468,32,0.9904943108558655
1560349008.7761297,33,0.9904943108558655
1560349014.0410557,34,0.9923954606056213
1560349019.273316,35,0.980988621711731
1560349024.5437121,36,0.9942965507507324
1560349029.796983,37,0.9923954606056213
1560349035.0562627,38,0.9942965507507324
1560349040.3319168,39,0.9942965507507324
1560349045.7151206,40,0.9980988502502441
1560349051.052995,41,0.9923954606056213
1560349056.2949977,42,0.9980988502502441
1560349061.649079,43,0.9885931611061096
1560349066.88096,44,0.9980988502502441
1560349072.1507986,45,0.980988621711731
1560349077.392968,46,0.9980988502502441
1560349082.637846,47,0.9923954606056213
1560349087.8476417,48,0.9980988502502441
1560349093.241168,49,0.9980988502502441
1560349098.4290857,50,0.9980988502502441
1560349103.7472975,51,0.9961977005004883
1560349109.1846216,52,0.9980988502502441
1560349114.5686982,53,0.9847908616065979
1560349119.789374,54,0.9980988502502441
1560349125.1332319,55,0.9980988502502441
1560349130.5651836,56,0.9980988502502441
1560349135.7784576,57,1.0
1560349141.013653,58,0.9961977005004883
1560349146.2320654,59,0.9980988502502441
1560349151.5061412,60,0.9980988502502441
1560349156.796938,61,0.9942965507507324
1560349161.9963748,62,0.9961977005004883
1560349167.3473163,63,0.9885931611061096
1560349172.5495408,64,1.0
1560349177.7531552,65,0.9980988502502441
1560349182.9867306,66,0.9980988502502441
1560349188.35444,67,0.9942965507507324
1560349193.7633095,68,0.9961977005004883
1560349198.987186,69,0.9980988502502441
1560349204.3248584,70,1.0
1560349209.7914271,71,0.9847908616065979
1560349215.22721,72,0.9980988502502441
1560349220.6653929,73,0.9847908616065979
1560349226.0039287,74,0.9961977005004883
1560349231.36254,75,0.9866920113563538
1560349236.66515,76,0.9961977005004883
1560349242.0808501,77,0.9980988502502441
1560349247.5263796,78,0.9980988502502441
1560349252.8021479,79,0.9980988502502441
1560349258.1990259,80,0.9980988502502441
1560349263.4154048,81,0.9980988502502441
1560349268.6781874,82,0.9980988502502441
1560349274.0337973,83,0.9980988502502441
1560349279.2961116,84,0.9980988502502441
1560349284.567429,85,0.9980988502502441
1560349289.9579155,86,0.9980988502502441
1560349295.265734,87,0.9942965507507324
1560349300.5243626,88,0.9980988502502441
1560349305.7902734,89,0.9961977005004883
1560349311.057721,90,0.9980988502502441
1560349316.386594,91,0.9961977005004883
1560349321.6527596,92,1.0
1560349326.9619606,93,0.9885931611061096
1560349332.324303,94,0.9980988502502441
1560349337.7225056,95,1.0
1560349343.0672004,96,0.9961977005004883
1560349348.34477,97,0.9885931611061096
1560349353.6336594,98,0.9980988502502441
1560349358.9602919,99,0.9942965507507324
1560349364.3335733,100,0.9980988502502441
