Wall time,Step,Value
1560349620.1233847,2,0.5285171270370483
1560349625.3901432,3,0.519011378288269
1560349630.7501452,4,0.519011378288269
1560349636.0442905,5,0.5551331043243408
1560349641.3292437,6,0.5988593101501465
1560349646.72144,7,0.6425855755805969
1560349652.0144079,8,0.6368821263313293
1560349657.294567,9,0.6406844258308411
1560349662.6068854,10,0.6406844258308411
1560349667.8764606,11,0.6349809765815735
1560349673.269721,12,0.6920152306556702
1560349678.5557306,13,0.6882129311561584
1560349683.8179169,14,0.7072243094444275
1560349689.158459,15,0.7205322980880737
1560349694.6133933,16,0.7509505748748779
1560349699.8814492,17,0.7433460354804993
1560349705.132303,18,0.7414448857307434
1560349710.4045603,19,0.7414448857307434
1560349716.0140562,20,0.7528517246246338
1560349721.296048,21,0.7490494251251221
1560349726.76433,22,0.7623574137687683
1560349732.1706681,23,0.7585551142692566
1560349737.4809813,24,0.7718631029129028
1560349742.7975564,25,0.769961953163147
1560349747.9921331,26,0.7680608630180359
1560349753.263145,27,0.7851710915565491
1560349758.5086775,28,0.7775665521621704
1560349763.7307162,29,0.7965779304504395
1560349769.0357077,30,0.7965779304504395
1560349774.4112778,31,0.8174905180931091
1560349779.7301643,32,0.8041825294494629
1560349785.0882688,33,0.7965779304504395
1560349790.3507342,34,0.8098859190940857
1560349795.620206,35,0.7870722413063049
1560349800.8828816,36,0.8041825294494629
1560349806.259137,37,0.8003802299499512
1560349811.5551813,38,0.7965779304504395
1560349816.8193781,39,0.7984790802001953
1560349822.1905024,40,0.7946767807006836
1560349827.5114536,41,0.8003802299499512
1560349832.864569,42,0.7927756905555725
1560349838.1433814,43,0.8193916082382202
1560349843.4262822,44,0.8155893683433533
1560349848.7160115,45,0.7927756905555725
1560349854.1809974,46,0.8155893683433533
1560349859.514703,47,0.8193916082382202
1560349864.783775,48,0.8403041958808899
1560349870.0641158,49,0.8079847693443298
1560349875.4159458,50,0.8269962072372437
1560349880.7025292,51,0.8326995968818665
1560349886.0249145,52,0.8346007466316223
1560349891.4494686,53,0.8307985067367554
1560349896.7589734,54,0.8403041958808899
1560349902.101703,55,0.8250950574874878
1560349907.6116002,56,0.8307985067367554
1560349912.942894,57,0.8346007466316223
1560349918.2479346,58,0.8326995968818665
1560349923.6188762,59,0.8346007466316223
1560349928.958525,60,0.8365018963813782
1560349934.3997922,61,0.8269962072372437
1560349939.755132,62,0.8365018963813782
1560349945.1122162,63,0.855513334274292
1560349950.436877,64,0.8365018963813782
1560349955.7857823,65,0.8422053456306458
1560349961.1520371,66,0.8612167239189148
1560349966.4870179,67,0.8441064357757568
1560349971.7483385,68,0.8574144244194031
1560349977.084319,69,0.838403046131134
1560349982.414512,70,0.8460075855255127
1560349987.7421346,71,0.8612167239189148
1560349993.131517,72,0.8631178736686707
1560349998.3839173,73,0.8707224130630493
1560350003.7736704,74,0.874524712562561
1560350009.0688894,75,0.8631178736686707
1560350014.4836557,76,0.8669201731681824
1560350020.0036345,77,0.838403046131134
1560350025.4031947,78,0.8821292519569397
1560350030.6821408,79,0.8650190234184265
1560350036.1109784,80,0.8802281618118286
1560350041.4700096,81,0.8650190234184265
1560350046.8001359,82,0.874524712562561
1560350052.1539097,83,0.8707224130630493
1560350057.420037,84,0.8821292519569397
1560350062.6928346,85,0.8783270120620728
1560350067.9661198,86,0.8764258623123169
1560350073.259376,87,0.8859315514564514
1560350078.5589573,88,0.8878327012062073
1560350083.9245281,89,0.8840304017066956
1560350089.2838702,90,0.9011406898498535
1560350094.829244,91,0.8897338509559631
1560350100.2161534,92,0.8878327012062073
1560350105.5049608,93,0.8935361504554749
1560350110.8288178,94,0.8935361504554749
1560350116.3097727,95,0.8954372406005859
1560350121.607053,96,0.8859315514564514
1560350126.8562505,97,0.9087452292442322
1560350132.268012,98,0.9011406898498535
1560350137.6306353,99,0.9049429893493652
1560350142.8882644,100,0.9011406898498535
