Wall time,Step,Value
1560349620.1233847,2,0.47395437955856323
1560349625.3901432,3,0.5185966491699219
1560349630.7501452,4,0.5189076662063599
1560349636.0442905,5,0.5189794898033142
1560349641.3292437,6,0.5422210693359375
1560349646.72144,7,0.5762040019035339
1560349652.0144079,8,0.6135436296463013
1560349657.294567,9,0.6258993148803711
1560349662.6068854,10,0.6332918405532837
1560349667.8764606,11,0.6367936134338379
1560349673.269721,12,0.6359779238700867
1560349678.5557306,13,0.6599938869476318
1560349683.8179169,14,0.6715380549430847
1560349689.158459,15,0.6855022311210632
1560349694.6133933,16,0.6986384987831116
1560349699.8814492,17,0.7264276146888733
1560349705.132303,18,0.7264276146888733
1560349710.4045603,19,0.7314333915710449
1560349716.0140562,20,0.7346513867378235
1560349721.296048,21,0.7402997612953186
1560349726.76433,22,0.742924690246582
1560349732.1706681,23,0.7485664486885071
1560349737.4809813,24,0.7513757348060608
1560349742.7975564,25,0.7569631934165955
1560349747.9921331,26,0.7604040503501892
1560349753.263145,27,0.7623729705810547
1560349758.5086775,28,0.7680724859237671
1560349763.7307162,29,0.7703818678855896
1560349769.0357077,30,0.7765861749649048
1560349774.4112778,31,0.7811996340751648
1560349779.7301643,32,0.7893651127815247
1560349785.0882688,33,0.7926177382469177
1560349790.3507342,34,0.793466329574585
1560349795.620206,35,0.7969030141830444
1560349800.8828816,36,0.7948921918869019
1560349806.259137,37,0.7967502474784851
1560349811.5551813,38,0.7974604368209839
1560349816.8193781,39,0.7972914576530457
1560349822.1905024,40,0.7975141406059265
1560349827.5114536,41,0.7969930171966553
1560349832.864569,42,0.7976027131080627
1560349838.1433814,43,0.7967509031295776
1560349843.4262822,44,0.8006694912910461
1560349848.7160115,45,0.8032030463218689
1560349854.1809974,46,0.8014651536941528
1560349859.514703,47,0.8062859773635864
1560349864.783775,48,0.8062859773635864
1560349870.0641158,49,0.8116572499275208
1560349875.4159458,50,0.8110873699188232
1560349880.7025292,51,0.8135141134262085
1560349886.0249145,52,0.8163919448852539
1560349891.4494686,53,0.8190785050392151
1560349896.7589734,54,0.8207798004150391
1560349902.101703,55,0.8235689997673035
1560349907.6116002,56,0.8237835764884949
1560349912.942894,57,0.8247548937797546
1560349918.2479346,58,0.8260974884033203
1560349923.6188762,59,0.8269843459129333
1560349928.958525,60,0.8279923796653748
1560349934.3997922,61,0.8291023373603821
1560349939.755132,62,0.8288315534591675
1560349945.1122162,63,0.8298038244247437
1560349950.436877,64,0.8330175280570984
1560349955.7857823,65,0.8334470987319946
1560349961.1520371,66,0.8345122933387756
1560349966.4870179,67,0.837716817855835
1560349971.7483385,68,0.8384734988212585
1560349977.084319,69,0.8406873941421509
1560349982.414512,70,0.8404238224029541
1560349987.7421346,71,0.8410599231719971
1560349993.131517,72,0.8433275818824768
1560349998.3839173,73,0.8455265164375305
1560350003.7736704,74,0.8482919335365295
1560350009.0688894,75,0.8511364459991455
1560350014.4836557,76,0.8524201512336731
1560350020.0036345,77,0.8539554476737976
1560350025.4031947,78,0.8523278832435608
1560350030.6821408,79,0.8554107546806335
1560350036.1109784,80,0.8563933968544006
1560350041.4700096,81,0.8588036298751831
1560350046.8001359,82,0.8594251871109009
1560350052.1539097,83,0.8609351515769958
1560350057.420037,84,0.8619138598442078
1560350062.6928346,85,0.8639354109764099
1560350067.9661198,86,0.8653745651245117
1560350073.259376,87,0.8664796948432922
1560350078.5589573,88,0.8684248924255371
1560350083.9245281,89,0.8703656792640686
1560350089.2838702,90,0.8717321753501892
1560350094.829244,91,0.8746730089187622
1560350100.2161534,92,0.8761790990829468
1560350105.5049608,93,0.8773444890975952
1560350110.8288178,94,0.8789636492729187
1560350116.3097727,95,0.8804209232330322
1560350121.607053,96,0.8819225430488586
1560350126.8562505,97,0.8823234438896179
1560350132.268012,98,0.8849655985832214
1560350137.6306353,99,0.8865830898284912
1560350142.8882644,100,0.8884190917015076
