Wall time,Step,Value
1560347890.187525,2,0.5323193669319153
1560347895.3906598,3,0.6235741376876831
1560347900.652964,4,0.7528517246246338
1560347906.0332758,5,0.7357414364814758
1560347911.299313,6,0.7680608630180359
1560347916.6025672,7,0.8060836791992188
1560347922.0034935,8,0.7813687920570374
1560347927.3154132,9,0.7889733910560608
1560347932.5622404,10,0.8079847693443298
1560347937.8539028,11,0.8155893683433533
1560347943.0999284,12,0.838403046131134
1560347948.3571427,13,0.8193916082382202
1560347953.6044552,14,0.8365018963813782
1560347958.9173343,15,0.8365018963813782
1560347964.1420407,16,0.8460075855255127
1560347969.5110064,17,0.8536121845245361
1560347974.7733357,18,0.8707224130630493
1560347980.0606942,19,0.8821292519569397
1560347985.2864652,20,0.8859315514564514
1560347990.492507,21,0.9049429893493652
1560347995.8000247,22,0.9087452292442322
1560348001.2084975,23,0.9296578168869019
1560348006.5090046,24,0.9391635060310364
1560348011.7248032,25,0.9619771838188171
1560348016.915038,26,0.9714828729629517
1560348022.1444097,27,0.9714828729629517
1560348027.3664973,28,0.9790874719619751
1560348032.6380286,29,0.980988621711731
1560348037.8667135,30,0.9790874719619751
1560348043.0923774,31,0.9885931611061096
1560348048.2598522,32,0.9885931611061096
1560348053.4628057,33,0.9923954606056213
1560348058.6765077,34,0.9904943108558655
1560348063.9895568,35,0.9885931611061096
1560348069.2218537,36,0.9942965507507324
1560348074.4526238,37,0.9942965507507324
1560348079.76036,38,0.9942965507507324
1560348085.1213784,39,0.9942965507507324
1560348090.5041032,40,0.9942965507507324
1560348095.764315,41,0.9942965507507324
1560348101.0131457,42,0.9961977005004883
1560348106.4349053,43,0.9752851724624634
1560348111.6220536,44,0.9961977005004883
1560348116.8858216,45,0.9942965507507324
1560348122.1139796,46,0.9961977005004883
1560348127.3350418,47,0.9923954606056213
1560348132.520197,48,0.9961977005004883
1560348137.8290153,49,0.9961977005004883
1560348143.0534558,50,0.9980988502502441
1560348148.2778313,51,0.9980988502502441
1560348153.6539664,52,0.9961977005004883
1560348158.9916139,53,0.9980988502502441
1560348164.31841,54,0.9980988502502441
1560348169.617652,55,0.9961977005004883
1560348175.004298,56,0.9980988502502441
1560348180.366772,57,0.9980988502502441
1560348185.621126,58,0.9980988502502441
1560348190.8599436,59,0.9942965507507324
1560348196.1623864,60,0.9980988502502441
1560348201.464316,61,0.9961977005004883
1560348206.6471286,62,0.9961977005004883
1560348211.833484,63,0.9942965507507324
1560348217.0482295,64,0.9980988502502441
1560348222.3296666,65,0.980988621711731
1560348227.5511456,66,0.9980988502502441
1560348232.6825416,67,0.9980988502502441
1560348237.9283915,68,1.0
1560348243.214899,69,0.9961977005004883
1560348248.4971457,70,1.0
1560348253.6592119,71,0.9942965507507324
1560348258.9185388,72,0.9980988502502441
1560348264.2064407,73,0.9980988502502441
1560348269.4658499,74,1.0
1560348274.674061,75,0.9961977005004883
1560348279.9132552,76,1.0
1560348285.0821116,77,0.9961977005004883
1560348290.3129182,78,0.9961977005004883
1560348295.51024,79,0.9942965507507324
1560348300.9150734,80,0.9961977005004883
1560348306.1669085,81,0.982889711856842
1560348311.3509119,82,1.0
1560348316.5408568,83,0.9885931611061096
1560348321.8984334,84,0.9980988502502441
1560348327.1978054,85,1.0
1560348332.4314723,86,0.9961977005004883
1560348337.7227147,87,0.9942965507507324
1560348342.995101,88,0.9980988502502441
1560348348.2268517,89,0.9980988502502441
1560348353.4586356,90,0.9980988502502441
1560348358.670554,91,0.9942965507507324
1560348363.9072719,92,0.9980988502502441
1560348369.1196277,93,0.9942965507507324
1560348374.3577604,94,0.9980988502502441
1560348379.6008298,95,0.9980988502502441
1560348384.867234,96,0.9980988502502441
1560348390.0518043,97,0.9961977005004883
1560348395.2583647,98,1.0
1560348400.5957353,99,0.9771863222122192
1560348405.9463446,100,0.9980988502502441
