Wall time,Step,Value
1560350882.1128774,2,0.44486692547798157
1560350887.369918,3,0.49775320291519165
1560350892.703149,4,0.49373486638069153
1560350898.2234523,5,0.6533808708190918
1560350903.7329216,6,0.5645561814308167
1560350908.9885962,7,0.5178377032279968
1560350914.2829912,8,0.5259836316108704
1560350919.5754037,9,0.6370319128036499
1560350924.9588234,10,0.6854361295700073
1560350930.3597476,11,0.6426249742507935
1560350935.686661,12,0.6614285111427307
1560350940.9346788,13,0.6965360045433044
1560350946.214693,14,0.7576834559440613
1560350951.50143,15,0.8078675270080566
1560350956.7239754,16,0.8278734683990479
1560350962.0940657,17,0.8494588136672974
1560350967.524653,18,0.8515546321868896
1560350973.0453253,19,0.8408336043357849
1560350978.472975,20,0.7697780132293701
1560350983.9907346,21,0.8052356243133545
1560350989.2590055,22,0.7809653282165527
1560350994.5256846,23,0.8048160672187805
1560350999.8099444,24,0.8468788862228394
1560351005.0717046,25,0.8435302972793579
1560351010.33732,26,0.7692028284072876
1560351015.8805335,27,0.8236620426177979
1560351021.4589036,28,0.8634689450263977
1560351026.8984249,29,0.8878928422927856
1560351032.229551,30,0.9103921055793762
1560351037.4760327,31,0.9275610446929932
1560351042.7312064,32,0.9412932991981506
1560351048.1047454,33,0.9495896100997925
1560351053.4401567,34,0.9579474925994873
1560351058.8277168,35,0.9643617272377014
1560351064.3570862,36,0.9662072062492371
1560351069.7420285,37,0.9703041911125183
1560351075.1031585,38,0.9738824963569641
1560351080.4480605,39,0.9308293461799622
1560351085.8044844,40,0.8935374021530151
1560351091.2314405,41,0.9113458395004272
1560351096.5820298,42,0.9002693891525269
1560351102.0747046,43,0.9145139455795288
1560351107.5933154,44,0.9059475064277649
1560351112.9480555,45,0.8906036615371704
1560351118.393174,46,0.9047172665596008
1560351123.7316034,47,0.9187535047531128
1560351129.0007,48,0.8982015252113342
1560351134.3743672,49,0.9127740859985352
1560351139.7690284,50,0.8959236741065979
1560351145.1427987,51,0.848868727684021
1560351150.268447,52,0.8684015274047852
1560351155.003025,53,0.8471457362174988
1560351159.912842,54,0.8679543733596802
1560351164.4662857,55,0.891293466091156
1560351169.5811014,56,0.891293466091156
1560351174.1176972,57,0.9023966193199158
1560351179.1662283,58,0.9144099354743958
1560351184.262594,59,0.9236087203025818
1560351188.8711164,60,0.9291901588439941
1560351193.7980072,61,0.8929538726806641
1560351198.896912,62,0.8929538726806641
1560351203.7883968,63,0.8795322775840759
1560351208.7273893,64,0.8848474025726318
1560351213.4942465,65,0.883105993270874
1560351218.6713665,66,0.8959355354309082
1560351223.9271028,67,0.8767122626304626
1560351229.0637841,68,0.8868094086647034
1560351234.3931668,69,0.8860401511192322
1560351239.599477,70,0.8787886500358582
1560351245.0028427,71,0.8915145993232727
1560351250.3599248,72,0.871423602104187
1560351255.648984,73,0.8800064325332642
1560351260.9782267,74,0.8595818877220154
1560351266.195307,75,0.8739833831787109
1560351271.3594189,76,0.8866704106330872
1560351276.3023844,77,0.8916246294975281
1560351281.7740507,78,0.9017724990844727
1560351286.7000668,79,0.9054438471794128
1560351291.42036,80,0.9141421914100647
1560351296.4587066,81,0.9220554232597351
1560351301.079457,82,0.9266179203987122
1560351305.8883038,83,0.9331956505775452
1560351310.7428842,84,0.9374046325683594
1560351315.5817997,85,0.9417630434036255
1560351320.4050863,86,0.9464460611343384
1560351325.0278966,87,0.9508509039878845
1560351329.5631216,88,0.9548152685165405
1560351334.1236935,89,0.9585732817649841
1560351338.832099,90,0.96043461561203
1560351343.7225163,91,0.9636306762695312
1560351348.746138,92,0.9661269187927246
1560351353.4594557,93,0.9560161232948303
1560351358.4657154,94,0.9590837359428406
1560351363.6566434,95,0.9622247815132141
1560351368.565425,96,0.9393863081932068
1560351373.1295223,97,0.9446872472763062
1560351377.990125,98,0.9492679834365845
1560351383.3054535,99,0.9535807371139526
1560351388.5575998,100,0.9563215374946594
