Wall time,Step,Value
1568997698.8673437,2,0.44999998807907104
1568997704.6543117,3,0.4924645721912384
1568997710.4709816,4,0.5437434911727905
1568997716.4030607,5,0.5621579885482788
1568997722.235886,6,0.6395267844200134
1568997728.0663764,7,0.6858487725257874
1568997733.9111555,8,0.709635853767395
1568997739.7117033,9,0.7365407943725586
1568997745.607327,10,0.7580042481422424
1568997751.5272756,11,0.7726738452911377
1568997757.444284,12,0.7834306955337524
1568997763.2489657,13,0.7923243641853333
1568997769.1658156,14,0.797175407409668
1568997774.9560924,15,0.801405131816864
1568997780.8695745,16,0.8038724660873413
1568997786.7501705,17,0.8135658502578735
1568997792.5700648,18,0.8201890587806702
1568997798.3948615,19,0.8199232220649719
1568997804.2218072,20,0.8252520561218262
1568997810.1066387,21,0.8340534567832947
1568997815.9974275,22,0.8382100462913513
1568997821.8302288,23,0.843233585357666
1568997827.917755,24,0.8445484638214111
1568997833.6747205,25,0.8480573892593384
1568997839.794702,26,0.8565731644630432
1568997845.677162,27,0.8567894697189331
1568997851.484473,28,0.862649142742157
1568997857.269549,29,0.8738617300987244
1568997863.0651312,30,0.8839247226715088
1568997869.0299249,31,0.8940398097038269
1568997874.797598,32,0.8990595936775208
1568997880.637998,33,0.9082801938056946
1568997886.4776113,34,0.9177497625350952
1568997892.3112612,35,0.9258129000663757
1568997898.1875832,36,0.9324324131011963
1568997904.0676994,37,0.9394820332527161
1568997909.8997421,38,0.9457430839538574
1568997915.7485979,39,0.9517641067504883
1568997921.5828927,40,0.9561743140220642
1568997927.4821157,41,0.9614304304122925
1568997933.2919412,42,0.9652931094169617
1568997939.1536407,43,0.9697403907775879
1568997944.9668832,44,0.9720162153244019
1568997950.7740533,45,0.9757996797561646
1568997956.5801406,46,0.9782487750053406
1568997962.5210798,47,0.9805637001991272
1568997968.3379965,48,0.9821596741676331
1568997974.121265,49,0.9840760231018066
1568997980.0126352,50,0.9856619834899902
1568997985.8237383,51,0.9872691035270691
1568997991.6885304,52,0.9880380630493164
1568997997.609137,53,0.9892419576644897
1568998003.5554833,54,0.9894237518310547
1568998009.3453145,55,0.9903914332389832
1568998015.164245,56,0.9914752840995789
1568998021.0139115,57,0.9918659329414368
1568998026.9153101,58,0.9921973943710327
1568998032.7216132,59,0.9927347302436829
1568998038.3561244,60,0.9924381971359253
1568998044.0216103,61,0.9931765198707581
1568998049.734084,62,0.9935649633407593
1568998055.7589293,63,0.9938986897468567
1568998061.5820556,64,0.9937107563018799
1568998067.473646,65,0.9940173625946045
1568998073.3238814,66,0.9912766814231873
1568998079.149745,67,0.9923234581947327
1568998085.0102286,68,0.9927822351455688
1568998090.8660102,69,0.9931814670562744
1568998096.6767652,70,0.9937488436698914
1568998102.5000467,71,0.994244396686554
1568998108.3191736,72,0.9944641590118408
1568998114.1908114,73,0.9948680400848389
1568998120.0645933,74,0.9945966601371765
1568998126.0096498,75,0.9949764013290405
1568998131.805199,76,0.9953109622001648
1568998137.7650652,77,0.9956061244010925
1568998143.8406193,78,0.9950711727142334
1568998149.7721422,79,0.9951876997947693
1568998155.5847862,80,0.9937354922294617
1568998161.4111478,81,0.9941767454147339
1568998167.2721767,82,0.9941887259483337
1568998173.0589006,83,0.9947698712348938
1568998178.8920405,84,0.9951027631759644
1568998184.7661195,85,0.9954023957252502
1568998190.6057622,86,0.9947214722633362
1568998196.479633,87,0.9950591921806335
1568998202.3242528,88,0.9947928190231323
1568998208.2467577,89,0.9951234459877014
1568998214.0929542,90,0.9946605563163757
1568998219.8971145,91,0.9948142766952515
1568998225.753542,92,0.9949526190757751
1568998231.672508,93,0.9952672719955444
1568998237.5207016,94,0.9926987290382385
1568998243.557994,95,0.9932387471199036
1568998249.380328,96,0.9933445453643799
1568998255.2200325,97,0.9938199520111084
1568998261.3149326,98,0.9940577149391174
1568998267.2296872,99,0.9944618344306946
1568998273.1441162,100,0.9944453239440918
